"Reference1","Reference2","Control005","Control006","Infected009","Infected010","Infected011","Infected012","dilution"
13.012,12.573,5.503,4.836,5.016,8.482,4.732,13.535,0.125337650354212
12.492,12.769,3.376,3.998,3.367,6.002,3.361,13.071,0.0313344125885529
12.305,12.378,2.764,2.598,2.575,3.941,2.747,12.351,0.00783360314713823
11.51,12.212,2.521,2.319,2.578,3.179,2.425,11.64,0.00195840078678456
9.501,10.451,2.198,2.411,2.34,2.483,2.317,9.103,0.000489600196696139
8.376,8.247,2.338,2.364,2.151,2.46,2.045,7.071,0.000122400049174035
5.644,5.204,2.176,2.399,2.251,2.48,2.11,4.758,3.06000122935087e-05
4.151,4.07,2.161,2.361,2.289,2.263,2.185,3.32,7.65000307337718e-06
2.933,2.806,2.355,2.029,2.221,2.152,2.318,2.845,1.91250076834429e-06
2.209,2.526,2.18,2.235,2.215,2.165,2.265,2.163,4.78125192086074e-07
2.218,2.355,1.751,2.18,2.189,2.208,2.212,2.62,1.19531298021518e-07
2.286,2.249,2.043,2.164,2.399,2.302,2.397,2.169,2.98828245053796e-08
