"Reference1","Reference2","Control047","Control048","Infected093","Infected094","Infected095","Infected096","dilution"
9.026,9.289,3.819,3.864,8.546,8.62,3.608,7.825,0.083910073127252
8.738,9.242,3.1,2.941,6.924,7.538,2.741,7.206,0.020977518281813
8.494,8.735,2.333,2.276,4.921,5.695,2.458,4.993,0.00524437957045325
8.247,8.171,2.368,2.249,3.847,4.471,2.286,3.599,0.00131109489261331
6.88,7.128,2.15,2.033,3.014,3.238,2.304,2.701,0.000327773723153328
5.323,5.543,2.149,2.312,2.45,2.725,2.224,2.293,8.1943430788332e-05
3.965,3.587,1.914,1.975,2.151,2.588,1.99,2.386,2.0485857697083e-05
3.149,2.937,2.127,2.131,2.208,2.181,2.108,2.124,5.12146442427075e-06
2.674,2.502,2.24,2.062,2.188,2.053,2.111,1.94,1.28036610606769e-06
2.205,2.325,2.028,1.91,2.226,2.239,2.237,2.329,3.20091526516922e-07
2.466,2.357,2.21,2.032,2.218,2.213,2.005,2.043,8.00228816292305e-08
2.15,2.033,2.15,2.148,2.21,2.261,2.205,2.15,2.00057204073076e-08
