"Reference1","Reference2","Control491","Control492","Infected981","Infected982","Infected983","Infected984","dilution"
9.8,10.337,4.503,4.666,9.933,9.844,6.626,9.392,0.177173073336437
9.507,10.077,3.639,3.243,8.934,9.654,5.366,9.005,0.0442932683341092
9.543,9.339,2.591,2.768,7.436,9.442,3.667,7.868,0.0110733170835273
9.833,9.722,2.435,2.452,5.904,8.74,2.953,6.37,0.00276832927088183
8.352,8.544,2.009,2.21,4.024,7.81,2.355,4.588,0.000692082317720456
7,6.74,2.26,2.363,3.195,6.404,2.317,3.028,0.000173020579430114
4.544,4.984,2.28,2.168,2.744,4.218,2.313,2.914,4.32551448575285e-05
3.655,3.858,2.204,2.029,2.317,3.222,2.042,2.226,1.08137862143821e-05
2.763,2.686,2.193,2.216,2.379,2.528,2.194,2.308,2.70344655359553e-06
2.505,2.574,2.225,2.28,2.146,2.197,2.133,2.315,6.75861638398883e-07
2.29,2.334,2.303,2.19,2.314,2.296,2.256,2.244,1.68965409599721e-07
2.274,2.371,2.354,2.269,2.355,2.126,2.191,2.396,4.22413523999302e-08
