"Reference1","Reference2","Control375","Control376","Infected749","Infected750","Infected751","Infected752","dilution"
13.18,14.562,4.774,4.7,10.925,12.834,5.918,12.41,0.150812545295464
14.269,12.777,3.699,3.989,9.132,12.164,3.822,9.691,0.0377031363238661
13.026,13.499,2.522,2.453,6.411,10.374,2.428,8.118,0.00942578408096652
13.015,13.078,2.255,2.318,4.298,9.462,1.848,5.394,0.00235644602024163
11.029,11.107,1.874,1.96,2.622,5.911,2.119,3.482,0.000589111505060408
8.627,8.952,1.956,1.847,2.016,3.844,1.887,2.563,0.000147277876265102
6.497,6.073,1.833,1.861,1.804,2.889,1.805,2.105,3.68194690662755e-05
3.919,4.075,1.693,1.86,1.892,2.437,1.882,1.899,9.20486726656887e-06
2.819,2.746,2.039,1.91,2.04,1.895,1.827,1.948,2.30121681664222e-06
2.148,2.099,1.785,1.692,1.758,1.897,1.792,1.842,5.75304204160554e-07
2.045,2.095,1.835,1.912,1.893,1.882,1.827,1.763,1.43826051040139e-07
2.037,2.079,1.913,1.957,1.835,1.76,1.77,1.96,3.59565127600347e-08
