"Reference1","Reference2","Control487","Control488","Infected973","Infected974","Infected975","Infected976","dilution"
5.777,5.84,2.716,2.57,5.291,5.648,5.715,5.64,0.13341840172885
5.681,5.742,2.056,1.954,5.61,5.852,5.852,5.718,0.0333546004322124
5.821,5.569,1.788,1.604,5.229,5.625,5.696,5.506,0.00833865010805311
5.321,5.437,1.617,1.533,5.219,5.641,5.147,5.037,0.00208466252701328
4.858,4.707,1.321,1.481,4.947,5.071,4.569,4.046,0.000521165631753319
3.572,3.964,1.396,1.366,3.753,4.155,3.351,3.196,0.00013029140793833
2.707,2.779,1.42,1.41,2.787,3.368,2.731,2.245,3.25728519845824e-05
2.102,2.165,1.418,1.534,2.122,2.197,1.871,1.899,8.14321299614561e-06
1.832,1.877,1.447,1.431,1.744,1.93,1.604,1.625,2.0358032490364e-06
1.54,1.659,1.426,1.357,1.498,1.676,1.566,1.599,5.08950812259101e-07
1.485,1.498,1.552,1.451,1.419,1.561,1.33,1.491,1.27237703064775e-07
1.426,1.543,1.34,1.395,1.422,1.446,1.508,1.448,3.18094257661938e-08
