"Reference1","Reference2","Control277","Control278","Infected553","Infected554","Infected555","Infected556","dilution"
10.863,11.021,4.585,4.695,7.301,6.922,10.738,4.664,0.177699161014303
10.964,11.453,3.346,3.091,4.696,4.951,9.749,3.291,0.0444247902535758
10.86,11.048,2.624,2.491,3.828,3.361,7.233,2.482,0.011106197563394
10.181,9.847,2.045,2.116,2.6,2.212,5.571,2.062,0.00277654939084849
9.044,9.424,1.935,1.991,2.2,2.06,3.748,1.878,0.000694137347712122
8.103,7.53,1.822,1.865,2.072,1.892,2.531,1.988,0.000173534336928031
4.974,5.213,1.794,1.929,1.791,1.713,2.028,1.844,4.33835842320076e-05
3.391,3.351,1.833,1.892,1.756,1.689,2.013,1.989,1.08458960580019e-05
2.521,2.625,1.837,1.776,1.917,1.93,1.944,1.962,2.71147401450048e-06
2.042,2.136,1.813,1.722,1.745,1.818,1.885,1.757,6.7786850362512e-07
1.91,1.869,1.84,1.886,1.832,1.725,2.039,1.872,1.6946712590628e-07
1.647,2.064,1.794,2.03,1.966,1.84,1.817,1.724,4.236678147657e-08
