"Reference1","Reference2","Control179","Control180","Infected357","Infected358","Infected359","Infected360","dilution"
11.738,12.225,4.546,5.132,5.431,9.875,11.576,11.801,0.155838394980853
12.433,11.778,3.323,3.312,3.41,6.927,11.709,12.047,0.0389595987452132
11.042,12.412,2.572,2.352,2.547,5.319,11.398,10.927,0.00973989968630329
11.083,11.372,2.16,2.25,2.182,3.585,10.407,9.923,0.00243497492157582
9.885,10.154,1.991,2.021,2.123,2.623,9.691,8.022,0.000608743730393956
7.616,8.029,1.895,1.913,2.032,2.103,8.052,5.704,0.000152185932598489
5.472,4.865,1.901,1.848,1.872,2.094,5.24,3.846,3.80464831496222e-05
3.899,3.522,1.878,1.84,1.923,1.993,3.584,2.825,9.51162078740556e-06
2.694,2.557,1.89,1.79,2.018,1.983,2.62,2.144,2.37790519685139e-06
2.369,2.173,1.845,1.957,1.89,1.893,2.004,2.001,5.94476299212847e-07
1.923,2.088,2.132,2.01,1.938,1.895,2.118,2.006,1.48619074803212e-07
1.866,1.951,1.947,1.907,1.837,1.872,1.87,2.022,3.7154768700803e-08
