"Reference1","Reference2","Control077","Control078","Infected153","Infected154","Infected155","Infected156","dilution"
9.516,9.362,4.521,4.578,8.52,5.048,4.62,5.217,0.162892958259302
9.259,9.264,3.28,3.586,6.96,3.351,3.2,3.22,0.0407232395648256
9.394,9.125,2.806,2.915,4.876,2.726,2.902,2.891,0.0101808098912064
9.367,8.912,2.734,2.588,3.854,2.138,2.576,2.513,0.0025452024728016
8.253,7.877,2.522,2.412,2.867,2.597,2.423,2.331,0.0006363006182004
7.143,6.358,2.357,2.457,2.546,2.488,2.44,2.261,0.0001590751545501
4.825,4.398,2.221,2.448,2.308,2.229,2.268,2.291,3.9768788637525e-05
3.663,3.426,2.365,2.54,2.294,2.589,2.369,2.388,9.94219715938125e-06
2.827,2.734,2.509,2.383,2.328,2.172,2.304,2.292,2.48554928984531e-06
2.64,2.578,2.438,2.382,2.289,2.368,2.423,2.18,6.21387322461328e-07
2.471,2.418,2.337,2.485,2.204,2.284,2.305,2.433,1.55346830615332e-07
2.341,2.114,2.513,2.349,2.484,2.381,2.234,2.201,3.8836707653833e-08
