"Reference1","Reference2","Control055","Control056","Infected109","Infected110","Infected111","Infected112","dilution"
10.917,10.248,4.595,4.325,4.247,5.233,4.067,3.685,0.104202629942172
10.651,10.521,3.243,3.172,3.13,3.887,3.035,3.141,0.026050657485543
9.687,10.239,2.687,2.366,2.518,2.724,2.444,2.277,0.00651266437138575
9.992,9.63,1.972,2.118,2.215,2.359,2.328,2.27,0.00162816609284644
9.166,7.777,2.185,2.355,2.03,2.16,2.135,1.995,0.00040704152321161
6.64,6.78,2.151,2.013,2.106,2.062,2.139,2.076,0.000101760380802902
4.634,4.617,2.144,2.144,2.255,2.03,1.955,2.006,2.54400952007256e-05
3.286,3.184,1.9,2.115,2.1,2.07,2.258,2.368,6.3600238001814e-06
2.431,2.582,2.113,1.943,2.257,2.094,2.04,2.018,1.59000595004535e-06
2.445,2.376,1.968,2.054,1.945,2.128,2.03,2.267,3.97501487511337e-07
2.001,2.062,2.073,2.039,1.869,2.311,2.081,2.249,9.93753718778344e-08
1.96,2.11,2.25,2.023,2.135,1.99,2.21,2.168,2.48438429694586e-08
