"Reference1","Reference2","Control093","Control094","Infected185","Infected186","Infected187","Infected188","dilution"
10.274,10.718,4.797,4.75,9.783,4.974,9.465,6.964,0.175698556626878
9.669,9.092,3.265,2.914,10.751,3.321,9.114,4.538,0.0439246391567195
9.39,9.598,2.34,2.27,9.63,2.442,7.739,3.137,0.0109811597891799
9.531,8.969,2.09,2.1,9.147,2.037,6.257,2.234,0.00274528994729497
8.556,8.01,2,2.108,7.719,2.004,4.408,2.182,0.000686322486823743
6.481,7.069,2.234,1.839,6.036,1.996,3.042,1.932,0.000171580621705936
5.135,4.864,2.005,2.035,4.097,2.086,2.382,1.811,4.28951554264839e-05
3.513,3.216,1.888,1.899,3.14,1.831,2.028,1.931,1.0723788856621e-05
2.456,2.313,1.822,1.935,2.484,1.95,1.985,1.89,2.68094721415524e-06
2.166,1.942,1.762,2.103,2.067,1.919,2.023,1.658,6.70236803538811e-07
1.911,1.919,1.888,1.882,2.147,2.082,1.98,1.917,1.67559200884703e-07
1.893,1.97,1.734,1.903,1.95,1.959,1.881,1.873,4.18898002211757e-08
