"Reference1","Reference2","Control075","Control076","Infected149","Infected150","Infected151","Infected152","dilution"
8.201,8.707,4.203,4.697,8.361,4.358,7.736,4.678,0.18017347395317
8.611,8.643,3.418,3.244,8.678,3.275,7.407,3.507,0.0450433684882926
8.174,7.649,3.207,3.307,8.184,3.037,6.353,2.787,0.0112608421220731
8.08,7.765,2.812,2.926,7.672,2.487,5.068,2.87,0.00281521053051829
6.622,7.156,2.651,2.565,7.063,2.762,3.579,2.762,0.000703802632629571
6.005,5.843,2.795,2.54,5.981,2.444,3.038,2.578,0.000175950658157393
4.4,5.07,2.701,2.781,4.433,2.525,2.806,2.476,4.39876645393482e-05
3.673,3.857,2.568,2.483,2.995,2.416,2.595,2.568,1.09969161348371e-05
3.146,2.951,2.49,2.628,3.042,2.59,2.729,2.386,2.74922903370926e-06
2.705,3.019,2.643,2.595,2.491,2.715,2.337,2.618,6.87307258427316e-07
2.514,2.556,2.747,2.427,2.846,2.261,2.573,2.695,1.71826814606829e-07
2.699,2.612,2.705,2.595,2.356,2.387,2.624,2.461,4.29567036517072e-08
