"Reference1","Reference2","Control387","Control388","Infected773","Infected774","Infected775","Infected776","dilution"
11.838,11.263,4.876,5.365,10.471,10.079,9.655,11.869,0.15820434838803
11.306,11.432,3.314,3.729,8.343,8.122,8.553,10.952,0.0395510870970074
11.255,10.068,2.76,2.74,6.925,6.088,6.446,10.591,0.00988777177425185
10.648,10.657,2.44,2.359,4.734,4.007,4.228,10.019,0.00247194294356296
8.911,8.892,2.146,2.317,3.433,3.168,3.356,8.963,0.000617985735890741
7.676,8.081,2.191,2.291,2.597,2.56,2.505,6.912,0.000154496433972685
5.569,5.417,2.199,2.054,2.254,2.176,2.495,5.003,3.86241084931713e-05
3.539,3.698,2.101,2.094,2.199,2.333,2.185,3.519,9.65602712329282e-06
2.661,2.791,2.112,2.292,2.046,2.166,2.185,2.746,2.41400678082321e-06
2.237,2.513,2.244,2.188,2.29,2.188,2.197,2.579,6.03501695205802e-07
2.37,2.328,2.012,1.995,2.06,2.12,2.197,2.301,1.5087542380145e-07
2.13,2.307,2.134,2.286,1.966,2.102,2.002,2.137,3.77188559503626e-08
