"Reference1","Reference2","Control245","Control246","Infected489","Infected490","Infected491","Infected492","dilution"
8.839,9.069,3.922,3.789,8.452,8.659,8.931,8.449,0.161638556272925
8.856,8.796,2.452,2.4,7.273,8.403,8.791,7.793,0.0404096390682312
8.172,8.284,1.874,1.95,5.659,6.622,9.275,5.436,0.0101024097670578
8.082,8.597,1.485,1.461,3.795,5.1,8.457,3.822,0.00252560244176445
7.653,7.353,1.395,1.41,2.465,3.485,7.888,2.615,0.000631400610441112
5.912,5.672,1.312,1.298,1.749,2.305,5.848,1.862,0.000157850152610278
3.699,4.184,1.376,1.367,1.49,1.717,3.862,1.398,3.94625381525695e-05
2.589,2.441,1.311,1.32,1.377,1.586,2.47,1.35,9.86563453814237e-06
1.838,1.907,1.37,1.358,1.325,1.541,1.95,1.287,2.46640863453559e-06
1.427,1.569,1.343,1.152,1.247,1.37,1.495,1.334,6.16602158633898e-07
1.365,1.324,1.24,1.452,1.441,1.376,1.361,1.323,1.54150539658475e-07
1.351,1.324,1.364,1.358,1.326,1.301,1.341,1.291,3.85376349146186e-08
