"Reference1","Reference2","Control329","Control330","Infected657","Infected658","Infected659","Infected660","dilution"
11.329,11.34,4.248,4.261,11.537,10.625,7.135,11.125,0.0977350123135787
11.806,11.463,2.92,2.843,11.688,9.651,4.669,8.981,0.0244337530783947
10.942,11.437,2.191,2.093,10.174,6.975,3.187,7.498,0.00610843826959867
10.358,9.655,1.877,1.836,10.522,5.555,2.437,4.812,0.00152710956739967
8.132,9.267,1.89,1.796,8.37,3.313,1.921,3.364,0.000381777391849917
5.537,6.074,1.789,1.68,6.766,2.498,1.902,2.335,9.54443479624792e-05
4.133,4.126,1.675,1.934,4.665,1.998,1.795,1.854,2.38610869906198e-05
3.072,3.031,1.678,1.576,3.626,1.824,1.621,1.814,5.96527174765495e-06
2.17,2.17,1.779,1.826,2.442,1.782,1.814,1.79,1.49131793691374e-06
2.012,2.109,1.669,1.609,1.913,1.916,1.729,1.856,3.72829484228434e-07
1.897,2.024,1.875,1.671,2.046,1.534,1.716,1.757,9.32073710571086e-08
1.818,1.6,1.751,1.651,1.779,1.904,1.678,1.738,2.33018427642771e-08
