"Reference1","Reference2","Control059","Control060","Infected117","Infected118","Infected119","Infected120","dilution"
9.582,9.611,3.483,3.608,9.518,8.635,10.349,9.917,0.0920578023498651
9.653,9.719,2.523,2.531,8.81,6.716,9.402,10.074,0.0230144505874663
9.523,9.872,1.943,1.958,7.014,4.49,8.892,8.673,0.00575361264686657
9.507,8.632,1.708,1.793,5.505,2.881,7.201,7.929,0.00143840316171664
7.896,7.43,1.525,1.722,3.38,2.28,5.249,6.417,0.00035960079042916
5.957,6.459,1.672,1.612,2.358,1.864,3.167,3.92,8.99001976072901e-05
4.021,3.778,1.648,1.69,1.971,1.785,2.274,2.801,2.24750494018225e-05
2.429,2.819,1.588,1.535,1.729,1.64,2.113,1.949,5.61876235045563e-06
1.968,2.173,1.627,1.605,1.769,1.6,1.767,1.803,1.40469058761391e-06
1.931,2.006,1.667,1.666,1.723,1.751,1.724,1.772,3.51172646903477e-07
1.742,1.666,1.617,1.76,1.693,1.682,1.553,1.85,8.77931617258693e-08
1.754,1.644,1.684,1.61,1.505,1.565,1.742,1.602,2.19482904314673e-08
