"Reference1","Reference2","Control301","Control302","Infected601","Infected602","Infected603","Infected604","dilution"
7.057,7.501,3.112,3.039,2.934,6.732,7.216,6.786,0.147420165691311
7.543,7.521,2.086,2.131,2.042,5.435,7.375,6.147,0.0368550414228277
7.232,6.733,1.675,1.758,1.741,4.393,6.844,4.987,0.00921376035570693
7.121,6.47,1.425,1.574,1.532,3.043,6.489,3.855,0.00230344008892673
5.664,6.098,1.424,1.238,1.35,2.116,6.204,2.636,0.000575860022231683
4.688,4.674,1.323,1.385,1.292,1.617,4.727,1.977,0.000143965005557921
3.415,3.517,1.316,1.329,1.428,1.562,3.115,1.589,3.59912513894802e-05
2.164,2.11,1.356,1.367,1.361,1.536,2.194,1.461,8.99781284737005e-06
1.68,1.742,1.397,1.337,1.344,1.435,1.709,1.352,2.24945321184251e-06
1.373,1.486,1.273,1.388,1.377,1.348,1.552,1.352,5.62363302960628e-07
1.436,1.409,1.319,1.255,1.304,1.398,1.374,1.354,1.40590825740157e-07
1.305,1.518,1.284,1.294,1.344,1.424,1.267,1.313,3.51477064350393e-08
