"Reference1","Reference2","Control285","Control286","Infected569","Infected570","Infected571","Infected572","dilution"
12.372,10.903,4.4,4.584,11.396,5.268,10.452,10.921,0.107375044510186
11.122,12.059,2.929,3.226,11.039,3.503,9.048,9.954,0.0268437611275464
10.761,10.672,2.428,2.483,10.209,2.642,7.151,7.891,0.0067109402818866
11.041,10.799,2.273,2.095,10.452,2.456,4.513,5.744,0.00167773507047165
8.212,9.365,2.088,2.267,9.758,2.366,3.386,4.197,0.000419433767617912
6.798,7.236,2.144,1.979,7.333,2.06,2.448,2.773,0.000104858441904478
4.525,4.961,2.035,1.957,4.818,2.18,2.284,2.295,2.62146104761195e-05
3.185,3.148,1.996,1.919,3.491,1.921,2.031,2.235,6.55365261902988e-06
2.561,2.486,2.108,2.135,2.706,2.135,2.16,2.191,1.63841315475747e-06
2.064,2.256,2.026,2.041,2.228,2.064,2.099,1.978,4.09603288689368e-07
2.049,2.055,2.083,1.985,2.051,2.074,2.13,2.01,1.02400822172342e-07
1.86,1.943,2.082,1.934,2.087,2.103,1.868,1.97,2.56002055430855e-08
