"Reference1","Reference2","Control171","Control172","Infected341","Infected342","Infected343","Infected344","dilution"
10.723,10.818,4.195,4.27,10.071,11.368,10.855,10.143,0.0945674708178505
11.14,10.48,3.303,3.428,9.717,11.159,10.749,8.73,0.0236418677044626
10.446,10.513,2.844,2.857,8.853,10.414,10.838,6.866,0.00591046692611565
9.428,9.603,2.479,2.454,5.753,10.478,9.658,4.941,0.00147761673152891
8.521,8.693,2.414,2.451,4.361,8.551,8.275,3.756,0.000369404182882228
6.301,6.479,2.676,2.54,3.444,6.106,6.432,3.047,9.23510457205571e-05
3.922,4.326,2.335,2.113,2.819,4.065,4.505,2.629,2.30877614301393e-05
3.446,3.453,2.282,2.087,2.425,3.414,3.065,2.323,5.77194035753482e-06
2.7,2.6,2.43,2.202,2.488,2.604,2.791,2.493,1.4429850893837e-06
2.767,2.575,2.309,2.215,2.445,2.478,2.48,2.463,3.60746272345926e-07
2.396,2.411,2.317,2.373,2.331,2.435,2.419,2.37,9.01865680864815e-08
2.276,2.457,2.276,2.336,2.382,2.166,2.502,2.269,2.25466420216204e-08
