"Reference1","Reference2","Control313","Control314","Infected625","Infected626","Infected627","Infected628","dilution"
6.473,6.138,2.662,2.944,6.372,6.396,6.466,6.438,0.133682193078603
6.1,6.169,2.265,2.376,5.993,5.915,6.012,6.242,0.0334205482696508
6.224,5.858,2.179,2.079,5.715,5.451,5.772,6.427,0.0083551370674127
6.073,6.146,1.817,1.725,5.108,4.582,5.971,5.974,0.00208878426685317
5.096,5.439,1.828,1.708,4.184,3.461,5.466,5.16,0.000522196066713293
4.27,4.299,1.591,1.627,3.099,2.571,4.48,4.353,0.000130549016678323
3.202,2.914,1.665,1.768,2.554,2.026,3.278,3.067,3.26372541695808e-05
2.404,2.451,1.599,1.583,1.886,1.743,2.458,2.317,8.15931354239521e-06
2.03,1.936,1.646,1.763,1.808,1.713,2.019,2.006,2.0398283855988e-06
1.812,1.913,1.627,1.65,1.804,1.754,1.811,1.737,5.09957096399701e-07
1.827,1.746,1.701,1.754,1.665,1.772,1.915,1.7,1.27489274099925e-07
1.803,1.666,1.738,1.672,1.701,1.536,1.683,1.729,3.18723185249813e-08
