"Reference1","Reference2","Control215","Control216","Infected429","Infected430","Infected431","Infected432","dilution"
8.271,8.206,3.908,3.626,8.575,8.885,8.092,8.074,0.12162374459646
8.777,8.974,2.838,2.645,8.159,8.328,7.964,7.273,0.0304059361491149
7.868,8.438,2.265,2.131,8.138,7.964,8.027,6.554,0.00760148403727873
7.869,8.053,2.055,2.005,8.141,8.081,7.113,4.469,0.00190037100931968
6.977,6.65,1.945,2.075,7.399,6.292,5.449,3.163,0.00047509275232992
5.598,5.731,1.986,2.021,6.037,5.377,4.184,2.421,0.00011877318808248
3.98,3.585,1.981,1.85,4.527,3.427,3.056,2.143,2.969329702062e-05
2.767,2.607,1.941,1.914,3.216,2.555,2.377,1.982,7.423324255155e-06
2.281,2.388,2.044,1.978,2.411,2.251,1.993,2.01,1.85583106378875e-06
2.059,2.103,1.936,1.822,1.987,2.131,2.1,1.943,4.63957765947188e-07
1.95,2.095,1.983,1.973,1.904,1.861,2.116,2.114,1.15989441486797e-07
1.848,1.908,2.066,2.078,1.869,2.043,2.009,1.953,2.89973603716992e-08
