"Reference1","Reference2","Control361","Control362","Infected721","Infected722","Infected723","Infected724","dilution"
15.885,16.583,6.294,6.059,5.521,15.901,5.729,15.961,0.107020335874332
15.371,15.333,4.001,4.148,4.274,15.933,4.181,15.296,0.0267550839685831
15.233,15.178,3.43,3.359,3.378,15.378,3.498,15.9,0.00668877099214578
14.633,15.029,3.193,2.938,3.201,14.336,2.96,14.135,0.00167219274803644
12.424,12.483,2.872,3.163,2.792,12.262,2.894,12.661,0.000418048187009111
10.06,9.42,2.93,2.758,2.642,9.057,2.713,9.165,0.000104512046752278
6.622,6.722,2.633,2.613,2.794,6.053,3.003,6.395,2.61280116880694e-05
4.426,4.23,2.594,2.855,2.663,4.588,2.865,4.735,6.53200292201736e-06
3.357,3.561,2.66,2.667,2.521,3.201,2.63,3.399,1.63300073050434e-06
2.758,2.907,3.075,2.979,2.996,2.68,2.796,2.968,4.08250182626085e-07
2.87,3.001,2.744,2.813,2.771,2.849,3.043,3.041,1.02062545656521e-07
2.9,2.987,2.618,2.759,2.824,3.022,2.359,2.649,2.55156364141303e-08
