"Reference1","Reference2","Control309","Control310","Infected617","Infected618","Infected619","Infected620","dilution"
10.122,9.908,3.66,3.817,4.366,6.963,9.229,6.645,0.0942648390502435
9.961,9.552,2.676,2.586,2.833,5.847,9.751,5.508,0.0235662097625609
9.333,10.012,2.216,2.153,2.335,3.816,9.518,3.974,0.00589155244064022
9.386,9.388,2.184,2.073,2.057,2.855,8.658,2.7,0.00147288811016005
8.029,7.394,1.818,1.977,2.032,2.28,7.631,2.226,0.000368222027540014
6.107,5.995,1.794,1.859,1.833,2.108,6.042,1.929,9.20555068850034e-05
4.328,3.997,1.897,1.835,1.709,1.932,3.724,2.006,2.30138767212508e-05
3.106,2.738,1.913,2.097,1.949,1.962,2.915,1.956,5.75346918031271e-06
2.347,2.268,1.911,1.977,1.951,1.951,2.09,1.862,1.43836729507818e-06
2.174,1.944,1.846,1.73,1.808,1.85,2.056,1.804,3.59591823769544e-07
1.906,1.823,1.931,2.03,1.866,1.873,1.94,1.904,8.98979559423861e-08
1.802,1.924,1.932,1.972,1.795,1.901,1.97,1.822,2.24744889855965e-08
