"Reference1","Reference2","Control383","Control384","Infected765","Infected766","Infected767","Infected768","dilution"
14.405,14.969,6.263,6.348,14.536,14.806,14.805,11.751,0.179564933191455
14.307,15.717,3.647,3.915,15.027,14.489,14.575,9.883,0.0448912332978638
13.384,15.154,2.941,2.733,14.01,15.236,14.775,6.187,0.0112228083244659
13.802,13.911,2.255,2.351,13.614,14.543,13.632,3.781,0.00280570208111649
12.472,11.711,1.982,2.044,11.727,13.115,12.258,2.919,0.000701425520279122
8.97,9.867,2.072,1.988,9.787,10.473,8.975,2.343,0.00017535638006978
7.041,6.592,1.866,1.853,6.778,7.583,5.627,2.026,4.38390950174451e-05
4.412,4.444,1.795,1.95,4.137,4.768,4.212,1.993,1.09597737543613e-05
3.082,2.822,1.971,1.835,3.072,3.225,2.778,2.006,2.73994343859032e-06
2.225,2.222,1.989,1.998,2.41,2.639,2.268,1.664,6.8498585964758e-07
2.138,2.018,1.954,1.948,2.113,2.276,2.046,1.997,1.71246464911895e-07
1.978,1.924,1.87,1.89,2.003,2.009,2.042,1.978,4.28116162279737e-08
