"Reference1","Reference2","Control441","Control442","Infected881","Infected882","Infected883","Infected884","dilution"
8.269,8.529,3.594,3.531,7.147,8.04,7.797,8.455,0.107874077125462
7.994,7.734,2.69,2.723,6.761,7.89,8.173,8.294,0.0269685192813655
7.673,7.79,2.405,2.362,6.345,7.128,7.488,7.897,0.00674212982034138
7.356,7.618,2.022,2.199,4.713,6.947,7.365,7.389,0.00168553245508534
6.506,6.182,1.976,2.014,3.313,6.51,5.976,6.877,0.000421383113771336
5.027,5.138,2.087,1.999,2.655,5.167,4.864,5.391,0.000105345778442834
3.636,3.743,2.065,2.017,2.366,3.553,3.657,4.24,2.63364446107085e-05
2.786,2.9,1.905,2.035,1.997,2.675,2.937,3.222,6.58411115267712e-06
2.443,2.466,1.909,2.035,2.139,2.259,2.531,2.409,1.64602778816928e-06
2.178,2.225,2.213,2.042,2.058,2.159,2.219,2.183,4.1150694704232e-07
2.135,1.873,2.106,2.042,2.031,2.029,2.077,2.095,1.0287673676058e-07
2.122,2.024,1.928,1.8,2.039,2.067,1.923,2.129,2.5719184190145e-08
