"Reference1","Reference2","Control261","Control262","Infected521","Infected522","Infected523","Infected524","dilution"
8.818,8.626,4.001,3.777,8.408,8.652,4.164,8.762,0.14116436530707
8.549,8.823,2.8,3.047,8.446,8.494,2.943,9.155,0.0352910913267676
8.202,8.503,2.335,2.316,8.444,8.765,2.267,8.725,0.0088227728316919
8.477,7.877,2.048,2.076,8.209,7.852,1.95,7.803,0.00220569320792298
7.35,7.489,2.031,1.913,7.211,6.963,1.854,7.4,0.000551423301980744
5.628,5.412,1.841,1.769,5.607,5.455,2.116,5.657,0.000137855825495186
3.865,4.027,2.016,1.943,3.999,4.4,1.853,3.765,3.44639563737965e-05
2.797,3.017,2.032,2.024,2.994,2.959,1.954,2.844,8.61598909344913e-06
2.228,2.235,1.945,1.925,2.26,2.18,1.848,2.323,2.15399727336228e-06
2.005,1.939,1.802,1.998,2.004,2.053,1.84,2.087,5.3849931834057e-07
2.147,2.005,1.573,1.848,2.13,2.127,1.879,2.009,1.34624829585143e-07
1.808,1.976,1.986,1.812,2.132,1.94,1.871,1.966,3.36562073962856e-08
