"Reference1","Reference2","Control165","Control166","Infected329","Infected330","Infected331","Infected332","dilution"
10.286,9.207,3.54,3.481,9.776,5.691,3.552,9.815,0.0848058071250824
9.662,9.823,2.53,2.578,9.871,4.014,2.677,9.723,0.0212014517812706
9.036,9.112,2.062,2.015,9.183,2.658,2.115,9.119,0.00530036294531765
9.3,9.048,1.956,1.965,8.233,2.229,1.969,9.524,0.00132509073632941
6.955,7.302,1.767,1.745,7.555,1.86,1.886,7.835,0.000331272684082353
5.642,5.155,1.748,1.893,5.61,1.81,1.92,6.693,8.28181710205883e-05
3.833,3.156,1.834,1.757,3.703,1.93,1.805,4.18,2.07045427551471e-05
2.599,2.661,1.789,1.744,2.465,1.798,1.723,3.177,5.17613568878677e-06
2.086,2.067,1.654,1.751,2.349,1.73,1.722,2.282,1.29403392219669e-06
1.961,1.949,1.778,1.838,2.022,1.682,1.744,2.053,3.23508480549173e-07
1.824,1.836,1.806,1.767,1.729,1.851,1.804,2.008,8.08771201372932e-08
1.835,1.765,1.892,1.573,1.744,1.761,1.848,1.878,2.02192800343233e-08
