"Reference1","Reference2","Control291","Control292","Infected581","Infected582","Infected583","Infected584","dilution"
8.868,9.503,3.581,3.623,9.202,8.301,8.389,6.304,0.0973925206552885
9.323,8.945,2.477,2.736,8.811,6.459,7.458,3.958,0.0243481301638221
8.357,8.732,2.054,2.13,8.484,4.091,6.201,2.917,0.00608703254095553
7.668,7.967,2.208,1.97,8.33,3.147,4.873,2.071,0.00152175813523888
6.701,6.815,1.892,1.81,7.392,2.56,3.265,2.111,0.000380439533809721
4.982,5.569,1.923,1.823,5.48,2.118,2.298,1.882,9.51098834524302e-05
3.705,3.619,1.873,1.953,3.818,1.883,2.211,1.876,2.37774708631075e-05
2.596,2.54,1.969,1.758,2.85,1.916,2.208,2.038,5.94436771577689e-06
2.306,2.232,1.806,1.773,2.217,1.867,1.649,1.929,1.48609192894422e-06
1.994,2.049,2.04,1.954,2,1.896,1.973,1.978,3.71522982236055e-07
1.844,1.99,1.802,1.925,2.077,2.018,1.979,1.907,9.28807455590138e-08
2.123,2.053,2.031,1.973,1.898,1.929,1.987,1.938,2.32201863897535e-08
