"Reference1","Reference2","Control001","Control002","Infected001","Infected002","Infected003","Infected004","dilution"
11.919,11.532,4.697,4.593,4.388,11.151,10.631,4.524,0.105243527919106
12.19,12.029,3.233,3.176,3.357,10.673,8.853,3.675,0.0263108819797766
11.42,11.654,2.619,2.771,2.629,10.032,6.242,2.815,0.00657772049494414
10.476,10.395,2.405,2.521,2.588,7.172,4.423,2.452,0.00164443012373603
8.259,9.565,2.273,2.371,2.235,5.273,3.309,2.316,0.000411107530934009
7.705,7.296,2.316,2.141,2.36,3.573,2.469,2.037,0.000102776882733502
4.769,4.992,2.334,2.396,2.222,2.694,2.547,2.243,2.56942206833755e-05
3.383,3.603,2.188,2.178,2.052,2.421,2.272,2.364,6.42355517084389e-06
2.612,2.999,2.376,2.171,2.433,2.287,2.364,2.566,1.60588879271097e-06
2.666,2.5,2.23,2.166,2.4,2.183,2.432,2.378,4.01472198177743e-07
2.253,2.311,2.178,2.106,2.283,2.277,2.06,2.21,1.00368049544436e-07
2.278,2.386,2.374,2.109,2.197,2.243,2.194,2.151,2.50920123861089e-08
