"Reference1","Reference2","Control193","Control194","Infected385","Infected386","Infected387","Infected388","dilution"
13.05,11.813,4.582,3.741,4.242,11.802,12.124,4.23,0.102428859999462
11.325,11.668,2.796,3.006,2.945,11.335,12.186,3.033,0.0256072149998656
11.131,11.148,2.299,2.324,2.484,11.238,11.296,2.304,0.0064018037499664
11.21,10.615,1.921,2.107,2.005,9.993,11.688,2.173,0.0016004509374916
9.349,9.534,1.984,2.057,1.784,8.54,10.028,1.98,0.0004001127343729
7.017,7.103,1.984,1.907,1.815,6.268,7.624,1.663,0.000100028183593225
4.591,4.274,1.839,1.82,1.926,4.422,5.761,1.663,2.50070458983063e-05
3.192,2.679,1.923,1.821,1.895,2.974,3.411,1.799,6.25176147457656e-06
2.417,2.4,1.859,1.813,1.771,2.18,2.559,1.978,1.56294036864414e-06
2.009,1.893,1.822,1.824,1.813,2.051,2.289,1.718,3.90735092161035e-07
1.958,1.807,1.835,1.705,1.775,1.941,1.978,1.887,9.76837730402588e-08
1.676,1.853,1.876,1.758,1.88,1.921,2.028,1.855,2.44209432600647e-08
