"Reference1","Reference2","Control029","Control030","Infected057","Infected058","Infected059","Infected060","dilution"
10.751,10.237,4.427,3.929,4.027,6.016,4.148,4.227,0.131774491426447
10.446,10.095,2.871,2.667,2.939,4.203,2.853,2.578,0.0329436228566118
10.724,9.831,2.16,2.222,2.315,3.004,2.2,2.119,0.00823590571415294
10.107,10.022,1.768,1.872,1.709,2.24,1.891,1.893,0.00205897642853824
8.48,8.833,1.613,1.724,1.708,1.817,1.741,1.542,0.000514744107134559
6.999,6.23,1.638,1.722,1.584,1.6,1.661,1.619,0.00012868602678364
4.354,4.804,1.616,1.798,1.635,1.61,1.649,1.589,3.21715066959099e-05
2.953,3.35,1.645,1.711,1.779,1.704,1.612,1.688,8.04287667397748e-06
2.107,2.34,1.702,1.561,1.653,1.639,1.705,1.663,2.01071916849437e-06
1.682,2.03,1.75,1.744,1.647,1.633,1.629,1.669,5.02679792123593e-07
1.685,1.613,1.586,1.731,1.645,1.558,1.616,1.572,1.25669948030898e-07
1.715,1.758,1.648,1.66,1.447,1.584,1.592,1.693,3.14174870077245e-08
