"Reference1","Reference2","Control297","Control298","Infected593","Infected594","Infected595","Infected596","dilution"
13.105,12.952,5.268,5.159,10.396,5.518,13.497,5.418,0.118962393872083
12.954,13.461,3.321,3.402,8.131,2.937,13.076,3.823,0.0297405984680208
13.294,13.244,2.299,2.182,4.629,2.38,12.861,2.348,0.00743514961700519
11.77,11.864,1.959,1.895,3.244,1.846,10.217,1.892,0.0018587874042513
10.423,10.135,1.849,1.754,2.33,1.639,8.804,1.771,0.000464696851062825
8.28,7.893,1.61,1.708,1.837,1.674,5.733,1.574,0.000116174212765706
5.052,4.52,1.642,1.592,1.662,1.56,3.34,1.609,2.90435531914265e-05
3.432,2.822,1.731,1.648,1.721,1.69,2.374,1.546,7.26088829785663e-06
2.355,2.184,1.663,1.687,1.441,1.565,2.001,1.625,1.81522207446416e-06
1.846,1.746,1.586,1.672,1.607,1.565,1.663,1.7,4.5380551861604e-07
1.748,1.848,1.629,1.566,1.633,1.581,1.673,1.651,1.1345137965401e-07
1.68,1.707,1.556,1.542,1.681,1.685,1.531,1.648,2.83628449135025e-08
