"Reference1","Reference2","Control217","Control218","Infected433","Infected434","Infected435","Infected436","dilution"
8.749,8.143,4.085,3.607,3.788,7.761,8.441,4.161,0.168247186606119
8.148,8.368,2.703,2.771,2.532,6.73,8.283,3.027,0.0420617966515296
7.805,8.637,2.043,2.041,1.886,5.336,8.401,1.973,0.0105154491628824
7.619,8.115,1.776,1.831,1.669,3.6,7.854,1.84,0.0026288622907206
6.758,7.052,1.726,1.661,1.656,2.417,6.92,1.698,0.000657215572680151
5.478,5.505,1.63,1.591,1.63,2.159,5.341,1.472,0.000164303893170038
3.915,4.1,1.533,1.642,1.532,1.71,3.95,1.543,4.10759732925094e-05
2.738,2.805,1.656,1.632,1.624,1.748,2.805,1.563,1.02689933231274e-05
2.233,2.247,1.509,1.601,1.615,1.615,2.161,1.732,2.56724833078184e-06
1.772,1.783,1.632,1.716,1.655,1.606,1.955,1.632,6.4181208269546e-07
1.783,1.641,1.536,1.531,1.616,1.526,1.673,1.662,1.60453020673865e-07
1.614,1.571,1.62,1.627,1.588,1.721,1.558,1.658,4.01132551684662e-08
