"Reference1","Reference2","Control429","Control430","Infected857","Infected858","Infected859","Infected860","dilution"
7.083,7.505,3.402,3.831,7.074,6.143,6.949,7.366,0.145754775807945
7.166,7.132,2.781,3.008,6.943,5.73,7.333,7.599,0.0364386939519862
7.204,7.07,2.514,2.316,7.255,4.564,7.224,7.032,0.00910967348799655
6.581,6.928,2.065,2.164,6.805,3.457,6.546,7.353,0.00227741837199914
6.119,5.852,2.325,2.377,6.506,2.651,6.317,5.964,0.000569354592999785
5.067,4.975,2.135,2.043,5.147,2.375,5.219,5.407,0.000142338648249946
3.992,3.663,2.168,2.321,4.029,2.304,4.124,3.949,3.55846620624865e-05
3.124,3.111,2.011,2.166,3.263,2.036,3.109,3.134,8.89616551562163e-06
2.425,2.329,2.186,2.292,2.801,2.078,2.499,2.451,2.22404137890541e-06
2.275,2.36,2.254,1.961,2.483,2.236,2.345,2.157,5.56010344726352e-07
2.389,2.039,2.319,2.216,2.426,2.308,2.251,2.097,1.39002586181588e-07
2.152,2.232,2.083,2.081,2.168,2.092,2.16,1.907,3.4750646545397e-08
