"Reference1","Reference2","Control073","Control074","Infected145","Infected146","Infected147","Infected148","dilution"
11.36,11.516,3.969,4.275,4.333,9.464,4.34,8.606,0.102773989591051
11.631,11.272,3.174,3.287,3.118,6.937,3.156,5.452,0.0256934973977626
10.194,10.816,2.521,2.465,2.359,4.835,2.738,3.654,0.00642337434944066
9.828,10.381,2.205,2.156,2.278,3.311,2.182,2.584,0.00160584358736016
8.285,8.305,1.981,2.198,2.105,2.408,1.975,2.311,0.000401460896840041
6.706,6.887,2.004,2.027,2.256,2.323,1.998,2.25,0.00010036522421001
4.44,5.018,2,2.141,2.085,2.249,2.189,2.032,2.50913060525026e-05
3.369,3.322,2.131,1.953,2.017,2.106,2.078,2.171,6.27282651312564e-06
2.182,2.646,2.031,2.076,2.004,2.065,2.02,2.202,1.56820662828141e-06
2.243,2.043,2.185,2.08,2.069,2.017,1.935,2.202,3.92051657070353e-07
2.224,2.171,1.978,1.869,2.032,2.338,2.078,2.037,9.80129142675882e-08
2.282,1.945,2.059,1.963,2.188,1.954,2.047,2.128,2.4503228566897e-08
