"Reference1","Reference2","Control275","Control276","Infected549","Infected550","Infected551","Infected552","dilution"
10.878,11.763,4.421,3.659,4.271,3.961,10.27,6.115,0.112866723397195
12.086,10.751,2.896,2.925,3.192,3.024,8.202,4.321,0.0282166808492988
11.226,10.921,2.451,2.105,2.347,2.36,5.206,3.116,0.00705417021232471
10.622,10.01,2.148,2.059,2.023,2.045,3.753,2.239,0.00176354255308118
8.923,9.299,2.046,1.952,1.91,1.967,2.813,1.84,0.000440885638270294
7.441,6.771,1.828,1.739,1.919,1.788,2.36,1.981,0.000110221409567574
4.755,4.493,1.764,1.728,1.878,1.869,2.06,1.795,2.75553523918934e-05
3.228,3.09,1.872,2.015,1.901,1.823,1.935,2.035,6.88883809797335e-06
2.44,2.505,1.91,1.921,1.928,1.866,1.883,1.717,1.72220952449334e-06
2.188,2.333,1.89,1.882,1.828,2.011,2.031,1.99,4.30552381123334e-07
2.099,1.903,1.816,1.834,2.058,1.855,1.899,1.82,1.07638095280834e-07
1.716,2.027,1.884,1.961,1.882,1.833,1.925,1.953,2.69095238202084e-08
