"Reference1","Reference2","Control135","Control136","Infected269","Infected270","Infected271","Infected272","dilution"
12.441,12.208,4.954,4.743,10.705,4.845,4.642,11.519,0.128056346558178
11.843,12.246,3.075,3.236,9.133,3.184,3.232,12.663,0.0320140866395445
11.95,11.291,2.587,2.602,6.573,2.52,2.49,11.35,0.00800352165988613
11.591,11.547,2.218,1.939,4.987,2.225,2.011,10.834,0.00200088041497153
9.75,9.312,2.039,2.049,2.989,1.954,1.822,8.66,0.000500220103742883
6.799,7.822,1.983,2.177,2.251,1.983,1.96,7.379,0.000125055025935721
5.358,5.703,1.948,1.869,2.088,1.987,1.928,5.306,3.12637564839302e-05
3.352,3.667,1.932,2.002,1.846,1.957,1.949,3.281,7.81593912098255e-06
2.405,2.693,1.917,1.791,1.871,1.963,2.116,2.477,1.95398478024564e-06
2.034,2.216,1.907,1.938,1.896,1.881,1.89,2.08,4.88496195061409e-07
1.949,2.015,1.808,1.821,1.941,1.976,1.809,2.124,1.22124048765352e-07
1.976,1.96,1.988,1.976,1.998,1.917,1.925,1.791,3.05310121913381e-08
