"Reference1","Reference2","Control207","Control208","Infected413","Infected414","Infected415","Infected416","dilution"
11.648,11.821,4.28,4.369,10.694,7.622,6.143,10.869,0.09999510061462
11.235,11.678,2.666,2.649,10.81,5.291,4.23,9.336,0.024998775153655
10.826,11.515,2.405,2.231,10.48,3.467,2.535,8.16,0.00624969378841375
10.203,10.251,1.898,1.919,9.96,2.542,2.264,5.276,0.00156242344710344
8.716,8.318,1.83,1.858,9.206,2.134,1.842,3.716,0.000390605861775859
6.166,6.452,1.858,1.775,6.267,1.989,1.8,2.432,9.76514654439649e-05
4.538,4.657,1.912,1.93,4.015,1.8,1.854,2.013,2.44128663609912e-05
2.88,3.151,1.778,1.892,2.755,1.841,1.575,1.859,6.1032165902478e-06
2.169,2.29,1.973,1.816,2.178,2.005,1.729,1.764,1.52580414756195e-06
1.957,1.822,1.759,1.672,1.847,1.81,1.758,1.761,3.81451036890488e-07
1.857,1.869,1.658,1.853,1.925,1.849,1.716,1.809,9.53627592226219e-08
1.888,1.842,1.75,1.804,1.864,1.884,1.601,1.824,2.38406898056555e-08
