"Reference1","Reference2","Control349","Control350","Infected697","Infected698","Infected699","Infected700","dilution"
7.335,7.51,3.014,2.717,7.372,3.422,6.634,3.338,0.106232988008999
7.185,7.08,2.01,1.748,7.027,2.243,5.827,2.135,0.0265582470022498
7.129,7.148,1.604,1.599,5.186,1.606,4.329,1.655,0.00663956175056246
6.863,6.72,1.562,1.465,3.604,1.317,3.197,1.526,0.00165989043764061
5.802,5.853,1.313,1.335,2.544,1.269,2.139,1.475,0.000414972609410154
4.44,4.261,1.438,1.24,1.872,1.276,1.632,1.314,0.000103743152352538
2.853,3.008,1.34,1.303,1.485,1.298,1.455,1.34,2.59357880881346e-05
2.24,1.944,1.352,1.282,1.455,1.267,1.386,1.322,6.48394702203365e-06
1.628,1.557,1.359,1.203,1.289,1.155,1.23,1.214,1.62098675550841e-06
1.386,1.518,1.413,1.367,1.233,1.284,1.317,1.241,4.05246688877103e-07
1.382,1.435,1.33,1.343,1.266,1.268,1.362,1.392,1.01311672219276e-07
1.302,1.283,1.275,1.248,1.391,1.318,1.26,1.252,2.53279180548189e-08
