"Reference1","Reference2","Control471","Control472","Infected941","Infected942","Infected943","Infected944","dilution"
16.105,14.572,4.508,5.004,10.48,14.704,11.209,13.562,0.094693648446968
14.348,15.122,3.635,3.492,7.149,14.297,8.358,11.56,0.023673412111742
13.243,14.1,2.766,2.81,4.629,13.283,5.938,9.203,0.0059183530279355
12.964,12.052,2.439,2.495,3.333,13.398,3.818,6.384,0.00147958825698388
11.97,11.371,2.272,2.275,2.44,11.613,2.861,4.229,0.000369897064245969
8.433,8.967,2.437,2.078,2.232,9.367,2.695,3.18,9.24742660614922e-05
5.672,5.519,2.288,2.323,2.357,5.925,2.336,2.515,2.3118566515373e-05
3.93,3.793,2.137,2.297,2.105,4.003,2.229,2.323,5.77964162884326e-06
2.862,2.774,2.203,2.085,2.305,2.855,2.091,2.012,1.44491040721082e-06
2.381,2.601,2.156,2.169,2.293,2.522,2.341,2.149,3.61227601802704e-07
2.315,2.326,2.241,2.158,2.176,2.279,1.989,2.262,9.0306900450676e-08
2.289,2.317,2.178,2.215,2.228,2.229,1.953,2.261,2.2576725112669e-08
