"Reference1","Reference2","Control127","Control128","Infected253","Infected254","Infected255","Infected256","dilution"
9.115,9.189,3.832,4.128,9.278,8.468,8.285,8.382,0.133019124474647
8.955,9.719,2.863,2.965,9.219,7.951,6.64,7.352,0.0332547811186618
8.6,8.353,2.394,2.471,8.436,6.76,5.086,5.44,0.00831369527966544
8.928,8.222,2.013,2.029,8.501,5.037,3.232,4.18,0.00207842381991636
7.383,7.357,1.881,1.998,7.454,3.817,2.498,2.99,0.00051960595497909
5.717,5.916,1.943,1.964,6.303,2.526,2.276,2.175,0.000129901488744772
4.445,4.187,1.917,2.021,4.632,2.357,2.118,2.075,3.24753721861931e-05
3.113,3.374,1.904,1.886,3.148,2.088,1.99,2.097,8.11884304654828e-06
2.495,2.261,1.992,1.993,2.413,2.114,1.913,2.071,2.02971076163707e-06
2.007,2.14,2.032,1.866,2.273,1.98,1.848,1.98,5.07427690409267e-07
1.993,2.163,2.153,2.029,2.157,1.917,1.991,2.01,1.26856922602317e-07
1.954,2.119,1.959,1.984,2.09,1.954,1.949,2.076,3.17142306505792e-08
