"Reference1","Reference2","Control115","Control116","Infected229","Infected230","Infected231","Infected232","dilution"
14.579,15.158,6.73,6.218,9.906,15.4,6.035,6.229,0.157899754797571
15.186,15.064,4.481,3.802,7.125,14.034,4.141,4.106,0.0394749386993927
14.626,14.304,3.113,2.955,4.931,13.645,3.158,3.204,0.00986873467484817
13.039,13.612,2.661,2.713,3.17,12.041,2.509,2.73,0.00246718366871204
11.88,11.739,2.37,2.432,2.589,8.266,2.526,2.184,0.00061679591717801
9.772,9.245,2.388,2.235,2.413,6.003,2.459,2.288,0.000154198979294503
6.584,6.13,2.668,2.52,2.473,4.007,2.203,2.258,3.85497448236256e-05
4.605,4.226,2.08,2.486,2.302,2.919,2.275,2.479,9.63743620590641e-06
3.086,3.083,2.503,2.296,2.462,2.68,2.455,2.372,2.4093590514766e-06
2.579,2.564,2.296,2.256,2.36,2.432,2.39,2.295,6.02339762869151e-07
2.382,2.355,2.306,2.326,2.398,2.564,2.349,2.242,1.50584940717288e-07
2.086,2.324,2.199,2.323,2.353,2.39,2.398,2.592,3.76462351793219e-08
