"Reference1","Reference2","Control177","Control178","Infected353","Infected354","Infected355","Infected356","dilution"
9.521,10.205,3.874,4.204,4.586,4.16,4.662,9.823,0.10435876430719
9.933,9.784,2.801,2.998,2.768,3.02,3.347,9.758,0.0260896910767976
9.346,9.522,2.188,2.289,2.72,2.465,2.695,8.594,0.0065224227691994
8.763,9.336,2.171,2.218,2.252,2.222,2.237,6.65,0.00163060569229985
7.739,7.824,1.944,2.182,2.119,1.945,2.2,5.271,0.000407651423074963
6.005,6.15,2.026,2.028,2.048,2.11,2.112,3.702,0.000101912855768741
4.039,4.37,2.024,2.102,2.017,2.044,2.032,2.768,2.54782139421852e-05
2.988,3.19,1.995,2.076,2.043,1.898,1.924,2.247,6.3695534855463e-06
2.199,2.572,2.074,2.081,1.834,1.866,1.972,2.069,1.59238837138657e-06
2.198,2.312,2.099,1.952,2.09,2.042,2.049,1.951,3.98097092846643e-07
1.806,2.039,2.157,2.092,1.942,1.994,2.048,1.974,9.95242732116609e-08
2.146,2.077,2.094,1.947,2.16,2.01,1.917,1.982,2.48810683029152e-08
