"Reference1","Reference2","Control327","Control328","Infected653","Infected654","Infected655","Infected656","dilution"
10.141,9.323,4.171,4.004,9.382,9.153,9.361,9.848,0.0973981543359346
9.466,9.799,2.964,2.934,9.237,8.785,8.806,9.908,0.0243495385839836
9.83,9.645,2.666,2.59,8.19,7.116,8.725,9.625,0.00608738464599591
8.893,8.937,2.475,2.317,7.051,6.077,7.606,7.764,0.00152184616149898
7.689,7.658,2.282,2.264,4.96,4.106,5.962,7.61,0.000380461540374744
5.648,6.204,2.297,2.461,3.721,3.084,4.553,5.544,9.51153850936861e-05
4.213,4.48,2.22,2.443,2.972,2.71,3.189,4.055,2.37788462734215e-05
3.35,3.522,2.41,2.374,2.643,2.421,2.592,3.079,5.94471156835538e-06
2.954,2.758,2.518,2.647,2.573,2.678,2.274,2.689,1.48617789208885e-06
2.432,2.564,2.423,2.564,2.527,2.348,2.237,2.529,3.71544473022211e-07
2.437,2.49,2.282,2.325,2.563,2.464,2.469,2.424,9.28861182555528e-08
2.43,2.44,2.256,2.522,2.503,2.444,2.418,2.32,2.32215295638882e-08
