"Reference1","Reference2","Control147","Control148","Infected293","Infected294","Infected295","Infected296","dilution"
11.029,11.239,4.595,4.354,11.018,4.38,4.551,9.341,0.103928746676301
11.496,11.009,2.902,3.343,10.834,3.156,3.352,7.678,0.0259821866690751
10.219,10.029,2.767,2.486,10.205,2.624,2.772,6.196,0.00649554666726878
9.584,9.904,2.384,2.481,9.35,2.272,2.291,4.277,0.0016238866668172
8.338,8.503,2.218,2.276,7.89,2.364,2.362,3.07,0.000405971666704299
6.197,6.237,2.313,1.969,6.763,2.153,2.267,2.522,0.000101492916676075
4.045,4.612,2.171,2.218,3.458,2.107,2.184,2.358,2.53732291690187e-05
2.945,3.474,2.203,2.226,3.283,2.085,2.222,2.135,6.34330729225467e-06
2.423,2.616,2.229,2.104,2.456,2.166,2.021,2.16,1.58582682306367e-06
2.292,2.603,2.258,2.075,2.3,2.342,2.166,2.1,3.96456705765917e-07
2.24,2.281,2.26,2.267,2.307,2.087,2.061,1.983,9.91141764414792e-08
2.145,2.295,2.268,2.315,2.246,2.204,2.21,2.134,2.47785441103698e-08
