"Reference1","Reference2","Control447","Control448","Infected893","Infected894","Infected895","Infected896","dilution"
13.041,13.625,5.523,5.759,13.53,13.561,13.719,13.3,0.139511200350317
12.718,13.077,3.56,3.23,13.393,13.2,13.397,13.853,0.0348778000875793
12.85,13.045,2.792,2.455,13.056,13.692,13.105,13.266,0.00871945002189483
12.591,12.795,2.372,2.163,11.615,12.221,12.113,10.993,0.00217986250547371
10.396,10.638,2.218,2.174,9.588,10.165,10.801,11.486,0.000544965626368427
8.39,8.047,2.121,2.199,7.888,7.995,9.256,7.991,0.000136241406592107
5.774,5.627,2.046,1.984,5.798,5.813,5.592,5.584,3.40603516480267e-05
3.789,3.857,2.068,2.163,3.373,3.81,4.108,3.684,8.51508791200667e-06
2.705,2.683,2.102,1.915,2.671,2.797,2.689,2.679,2.12877197800167e-06
2.34,2.451,2.061,2.149,2.183,2.267,2.468,2.263,5.32192994500417e-07
2.112,2.211,1.993,2.069,2.269,1.995,2.06,2.199,1.33048248625104e-07
2.107,2.242,2.137,2.032,2.021,2.164,2.009,2.053,3.32620621562761e-08
