"Reference1","Reference2","Control161","Control162","Infected321","Infected322","Infected323","Infected324","dilution"
9.811,9.648,3.606,4.288,9.9,3.916,9.422,3.771,0.109441298437498
9.401,9.274,2.491,2.691,9.465,2.834,9.768,2.848,0.0273603246093746
9.352,10.093,2.227,2.184,9.28,2.228,9.38,2.121,0.00684008115234364
8.907,9.102,1.953,2.142,9.181,2.12,8.664,2.213,0.00171002028808591
7.694,7.2,1.937,1.835,7.392,2.025,7.739,2.067,0.000427505072021478
5.795,6.014,1.98,1.877,6.284,1.946,6.255,1.962,0.000106876268005369
4.053,4.248,1.884,1.928,3.955,1.781,4.201,1.951,2.67190670013424e-05
2.456,3.007,1.877,1.959,2.876,1.726,2.886,1.761,6.67976675033559e-06
2.122,2.267,2.03,1.972,2.479,1.97,2.343,1.933,1.6699416875839e-06
2.005,2.078,1.912,1.745,2.088,1.821,1.925,1.957,4.17485421895974e-07
2.101,1.844,1.998,1.773,1.966,2.042,1.983,1.75,1.04371355473994e-07
1.778,1.812,2.002,1.726,1.976,1.984,1.759,1.638,2.60928388684984e-08
