"Reference1","Reference2","Control399","Control400","Infected797","Infected798","Infected799","Infected800","dilution"
6.455,6.461,3,2.945,6.584,6.212,6.019,6.233,0.076789274592611
6.362,6.4,2.183,2.219,6.358,6.156,5.563,6.273,0.0191973186481527
6.041,6.263,2.07,2.074,6.196,5.101,4.248,5.828,0.00479932966203819
6.125,5.949,1.858,2.142,4.908,4.31,3.277,4.954,0.00119983241550955
4.768,5.144,1.908,1.954,4.5,3.404,2.347,4.675,0.000299958103877387
3.782,3.883,1.782,2.017,3.071,2.577,2.027,3.19,7.49895259693466e-05
3.05,3.049,1.882,1.661,2.48,2.137,2.048,2.425,1.87473814923367e-05
2.203,2.538,1.828,2.074,2.091,1.78,1.837,2.078,4.68684537308417e-06
2.103,2.128,1.907,1.877,1.831,1.882,1.917,2.211,1.17171134327104e-06
1.884,1.985,1.83,1.853,1.833,1.98,1.923,1.849,2.9292783581776e-07
1.85,1.797,1.801,1.931,1.752,1.869,1.838,2.031,7.32319589544401e-08
1.945,1.774,1.848,1.766,1.832,1.869,1.798,1.803,1.830798973861e-08
