"Reference1","Reference2","Control235","Control236","Infected469","Infected470","Infected471","Infected472","dilution"
8.031,7.967,4,3.752,3.361,8.064,7.735,7.323,0.104152413919181
7.856,8.076,2.839,2.833,2.823,7.451,7.743,7.983,0.0260381034797952
7.687,7.617,2.62,2.665,2.477,7.29,7.801,7.525,0.0065095258699488
7.032,6.963,2.464,2.413,2.39,6.638,7.004,6.278,0.0016273814674872
6.246,6.455,2.051,2.362,2.355,5.272,6.391,6.116,0.0004068453668718
5.139,5.485,2.402,2.257,2.343,4.077,5.09,4.676,0.00010171134171795
3.795,3.599,2.386,2.474,2.515,3.078,3.855,3.55,2.54278354294875e-05
3.097,3.105,2.161,2.54,2.463,2.599,2.851,2.504,6.35695885737188e-06
2.626,2.617,2.379,2.346,2.378,2.603,2.685,2.474,1.58923971434297e-06
2.507,2.288,2.499,2.105,2.344,2.376,2.358,2.494,3.97309928585742e-07
2.464,2.504,2.191,2.112,2.405,2.475,2.156,2.458,9.93274821464356e-08
2.259,2.506,2.606,2.327,2.405,2.567,2.489,2.554,2.48318705366089e-08
