"Reference1","Reference2","Control185","Control186","Infected369","Infected370","Infected371","Infected372","dilution"
12.594,13.169,5.299,5.497,12.239,12.59,9.377,10.104,0.149126050518696
13.097,12.187,3.368,3.752,11.711,11.071,7.372,7.446,0.037281512629674
12.4,12.814,2.589,2.891,11.687,10.792,4.974,5.882,0.00932037815741849
11.954,11.407,2.489,2.482,8.707,9.433,3.408,3.577,0.00233009453935462
10.315,10.465,2.513,2.27,7.551,6.943,2.604,2.671,0.000582523634838656
7.758,7.909,2.3,2.152,4.516,4.551,2.478,2.244,0.000145630908709664
5.491,5.709,2.184,2.282,3.295,3.28,2.335,2.335,3.6407727177416e-05
3.79,3.789,2.069,2.347,2.56,2.665,2.273,2.308,9.101931794354e-06
2.959,2.713,2.267,2.234,2.44,2.144,2.264,2.274,2.2754829485885e-06
2.525,2.578,2.26,2.23,2.364,2.377,2.227,2.212,5.68870737147125e-07
2.26,2.164,2.141,2.345,2.142,2.259,2.073,2.063,1.42217684286781e-07
2.188,2.272,2.24,2.209,2.161,2.173,2.076,2.112,3.55544210716953e-08
