"Reference1","Reference2","Control449","Control450","Infected897","Infected898","Infected899","Infected900","dilution"
7.078,7.244,3.73,3.494,7.133,7.047,7.022,7.417,0.141464733720094
7.044,6.97,2.772,2.587,6.999,7.167,7.047,7.255,0.0353661834300235
7.053,7.267,2.155,2.324,7.209,7.327,6.474,7.164,0.00884154585750588
6.708,6.722,2.081,2.059,6.81,6.257,5.705,7.083,0.00221038646437647
6.013,6.407,1.983,2.141,6.177,5.505,4.364,6.407,0.000552596616094117
5.164,4.958,1.801,2.043,5.147,3.99,3.581,5.465,0.000138149154023529
3.542,3.72,1.91,1.778,4.015,2.995,2.443,3.808,3.45372885058823e-05
2.868,2.862,2.004,1.85,2.894,2.372,2.324,2.875,8.63432212647058e-06
2.302,2.346,2.016,1.998,2.436,2.172,2.02,2.444,2.15858053161765e-06
2.149,2.282,1.922,1.891,2.252,2.02,2.153,2.292,5.39645132904411e-07
2.158,2.011,1.9,1.914,1.999,2.096,2.119,2.073,1.34911283226103e-07
1.895,1.95,1.788,1.845,1.794,2.043,1.845,1.916,3.37278208065257e-08
