"Reference1","Reference2","Control265","Control266","Infected529","Infected530","Infected531","Infected532","dilution"
10.297,10.034,4.121,4.412,9.544,11.158,9.458,7.172,0.116085506695885
9.553,9.656,3.064,3.627,7.097,10.403,8.875,5.142,0.0290213766739712
10.18,10.106,2.54,2.319,5.281,9.936,6.614,3.392,0.0072553441684928
9.549,8.943,2.369,2.394,3.624,9.487,4.991,2.837,0.0018138360421232
8.433,8.231,2.16,2.104,2.915,8.206,3.264,2.538,0.0004534590105308
6.096,6.223,2.159,2.19,2.641,6.258,2.622,2.021,0.0001133647526327
4.581,4.503,2.213,2.093,2.159,4.558,2.554,2.132,2.8341188158175e-05
2.909,3.153,2.247,2.068,2.145,3.164,2.393,2.19,7.08529703954375e-06
2.569,2.477,2.252,2.29,2.301,2.585,2.37,2.196,1.77132425988594e-06
2.378,2.168,1.975,2.25,2.091,2.309,2.191,2.325,4.42831064971484e-07
2.162,2.3,2.006,2.326,1.879,2.352,2.185,2.151,1.10707766242871e-07
2.041,2.158,2.283,2.199,2.273,2.144,2.12,2.245,2.76769415607178e-08
