"Reference1","Reference2","Control237","Control238","Infected473","Infected474","Infected475","Infected476","dilution"
8.414,7.825,3.722,3.918,7.914,7.976,3.57,8.076,0.125828482654397
8.258,8.007,2.854,3.046,8.23,7.534,2.945,7.147,0.0314571206635991
7.829,7.818,2.228,2.275,7.596,6.957,2.744,6.391,0.00786428016589978
7.489,7.35,2.281,2.242,7.28,5.319,2.311,5.027,0.00196607004147495
5.864,6.838,2.294,2.297,6.678,4.041,2.413,3.549,0.000491517510368736
5.303,5.32,2.31,2.117,5.288,3.166,2.181,2.889,0.000122879377592184
4.251,4.153,2.233,2.092,4.254,2.42,2.269,2.444,3.0719844398046e-05
3.101,2.91,2.08,2.186,3.11,2.321,2.321,2.636,7.67996109951151e-06
2.642,2.692,2.114,2.39,2.392,2.231,2.24,2.123,1.91999027487788e-06
2.415,2.154,2.344,2.341,2.349,2.115,2.177,2.256,4.79997568719469e-07
2.334,2.398,2.162,2.223,2.156,2.094,2.327,2.212,1.19999392179867e-07
2.253,2.26,2.339,2.389,2.311,2.288,2.143,2.315,2.99998480449668e-08
