"Reference1","Reference2","Control009","Control010","Infected017","Infected018","Infected019","Infected020","dilution"
10.254,9.792,3.914,3.955,10.317,9.125,3.916,10.825,0.123773157347027
10.285,10.674,2.752,2.556,10.143,7.539,2.596,10.439,0.0309432893367567
10.52,10.252,1.79,1.886,7.455,6.166,1.767,10.138,0.00773582233418917
9.493,9.584,1.54,1.53,5.916,3.306,1.466,9.124,0.00193395558354729
8.673,8.388,1.476,1.367,3.457,2.767,1.461,8.609,0.000483488895886823
6.895,6.307,1.382,1.372,2.418,1.891,1.354,6.701,0.000120872223971706
4.326,4.407,1.408,1.417,1.702,1.672,1.378,4.999,3.02180559929265e-05
2.808,2.682,1.289,1.29,1.505,1.409,1.44,3.051,7.55451399823161e-06
1.917,1.969,1.52,1.293,1.439,1.373,1.367,1.991,1.8886284995579e-06
1.581,1.501,1.34,1.378,1.444,1.434,1.345,1.638,4.72157124889476e-07
1.369,1.407,1.387,1.359,1.481,1.354,1.494,1.5,1.18039281222369e-07
1.48,1.424,1.339,1.297,1.194,1.25,1.502,1.313,2.95098203055922e-08
