"Reference1","Reference2","Control467","Control468","Infected933","Infected934","Infected935","Infected936","dilution"
8.362,8.979,3.799,3.956,6.016,6.177,8.651,8.618,0.143167391088509
8.584,8.633,2.975,2.868,3.765,4.777,8.656,8.636,0.0357918477721273
8.287,8.416,2.232,2.344,3.158,2.928,8.118,8.192,0.00894796194303182
8.103,8.175,2.068,2.001,2.35,2.414,7.937,8.076,0.00223699048575795
7.161,7.104,1.81,1.842,2.111,2.229,6.844,7.37,0.000559247621439489
5.863,5.767,1.843,1.896,1.966,1.917,5.23,6.123,0.000139811905359872
4.202,4.26,1.852,1.887,1.894,2.153,3.629,4.464,3.4952976339968e-05
2.861,3.104,1.831,1.849,2.101,1.846,2.759,3.352,8.73824408499201e-06
2.662,2.41,1.748,1.806,1.885,2.144,2.41,2.345,2.184561021248e-06
1.974,2.196,1.994,1.959,1.952,2.013,2.025,2.055,5.46140255312001e-07
1.939,2.08,1.93,1.733,1.96,1.924,2.045,2.034,1.36535063828e-07
1.855,2.162,1.841,2.031,1.868,1.877,2.061,1.798,3.4133765957e-08
