"Reference1","Reference2","Control223","Control224","Infected445","Infected446","Infected447","Infected448","dilution"
12.515,11.72,5.425,5.75,9.233,7.487,11.594,11.62,0.115849875980006
12.324,11.931,4.296,4.404,6.473,5.056,10.533,10.95,0.0289624689950014
12.32,11.157,3.624,3.58,4.685,3.638,9.753,9.713,0.00724061724875035
10.775,10.922,2.958,3.28,3.974,3.467,7.479,6.727,0.00181015431218759
10.254,9.363,3.126,3.076,3.594,3.248,5.357,4.911,0.000452538578046897
7.404,7.767,3.434,3.059,3.182,3.396,3.923,3.971,0.000113134644511724
6.081,5.581,3.127,3.264,3.024,3.113,3.574,3.534,2.8283661127931e-05
4.686,4.218,3.279,3.192,3.215,2.91,3.143,3.219,7.07091528198276e-06
3.485,3.505,3.242,2.966,3.061,3.15,2.988,3.27,1.76772882049569e-06
2.901,2.913,3.087,3.312,2.97,3.101,3.329,3.251,4.41932205123923e-07
3.282,3.487,3.237,3.125,3.158,3.408,2.947,3.259,1.10483051280981e-07
3.079,2.945,3.107,2.845,3.015,3.161,3.116,3.335,2.76207628202452e-08
