"Reference1","Reference2","Control233","Control234","Infected465","Infected466","Infected467","Infected468","dilution"
10.654,10.094,3.755,3.641,6.657,3.668,4.565,10.043,0.117109230548622
10.023,10.088,2.299,2.411,4.118,2.463,2.852,9.924,0.0292773076371555
9.751,9.853,1.681,1.434,2.634,1.7,2.046,10.224,0.00731932690928886
9.206,9.069,1.408,1.399,1.753,1.309,1.335,9.684,0.00182983172732222
8.09,8.338,1.159,1.3,1.29,1.259,1.337,7.613,0.000457457931830554
6.225,6.152,1.144,1.172,1.337,1.191,1.343,6.393,0.000114364482957638
4.244,3.854,1.262,1.253,1.192,1.198,1.136,4.136,2.85911207394096e-05
2.751,2.403,1.2,1.139,1.224,1.244,1.295,2.261,7.1477801848524e-06
1.569,1.674,1.177,1.281,1.184,1.272,1.112,1.637,1.7869450462131e-06
1.202,1.315,1.279,1.14,1.084,1.169,1.173,1.427,4.46736261553275e-07
1.341,1.222,1.253,1.042,1.284,1.164,1.164,1.191,1.11684065388319e-07
1.245,1.234,1.25,1.272,1.18,1.141,1.236,1.293,2.79210163470797e-08
