"Reference1","Reference2","Control267","Control268","Infected533","Infected534","Infected535","Infected536","dilution"
8.399,8.86,3.772,3.651,7.825,7.98,8.12,7.397,0.126892671815604
7.963,7.948,2.605,2.906,6.926,8.07,6.836,5.215,0.0317231679539009
7.979,8.306,2.316,2.374,5.504,7.615,5.557,4.432,0.00793079198847523
7.823,8.23,2.011,2.209,3.924,6.961,4.123,3.112,0.00198269799711881
6.676,7.073,2.018,2.116,2.912,5.275,3.227,2.352,0.000495674499279702
5.53,5.698,1.879,1.899,2.275,3.676,2.186,2.109,0.000123918624819925
3.773,4.262,2.083,1.866,2.238,2.851,1.928,2.01,3.09796562049814e-05
2.576,3.095,1.959,1.729,2.028,2.388,1.78,1.815,7.74491405124534e-06
2.295,2.38,1.946,1.92,2.053,2.104,2.15,1.797,1.93622851281133e-06
2.023,2.056,2.014,1.942,1.935,1.94,1.822,1.941,4.84057128202834e-07
1.897,2.03,1.911,1.93,1.882,1.892,1.81,1.87,1.21014282050708e-07
1.866,1.882,2.122,2.119,1.879,1.919,2.008,1.971,3.02535705126771e-08
