"Reference1","Reference2","Control273","Control274","Infected545","Infected546","Infected547","Infected548","dilution"
8.939,9.052,3.714,3.675,8.752,9.269,6.165,5.561,0.122753463893269
9.243,9.11,2.885,3.025,9.156,9.072,4.575,4.172,0.0306883659733173
8.53,9.304,2.438,2.561,8.864,8.188,3.11,2.844,0.00767209149332933
8.179,8.42,2.019,2.116,7.761,8.478,2.662,2.278,0.00191802287333233
7.338,7.375,2.291,2.133,7.813,7.552,2.266,2.085,0.000479505718333083
6.028,5.397,1.878,2.027,5.818,5.304,2.072,2.112,0.000119876429583271
3.856,4.069,2.089,2.091,4.734,4.278,2.281,1.98,2.99691073958177e-05
3.13,3.066,2.046,1.951,2.958,3.198,2.077,1.909,7.49227684895442e-06
2.26,2.355,2.144,1.93,2.436,2.48,2.247,1.974,1.87306921223861e-06
2.182,2.191,2.044,2.126,2.309,2.103,2.159,1.987,4.68267303059652e-07
2.115,1.98,2.242,2.114,2.149,2.187,2.158,1.9,1.17066825764913e-07
1.938,2.039,1.863,2.017,2.103,2.127,2.102,1.97,2.92667064412282e-08
