"Reference1","Reference2","Control359","Control360","Infected717","Infected718","Infected719","Infected720","dilution"
10.045,9.522,4.052,3.737,4.194,9.354,9.94,8.759,0.103314507206482
9.697,9.898,2.817,3.064,2.943,9.739,9.895,8.39,0.0258286268016204
9.854,9.904,2.333,2.392,2.522,8.704,9.806,6.131,0.0064571567004051
9.016,9.03,2.311,2.026,2.104,7.606,8.926,4.424,0.00161428917510127
8.122,8.154,2.191,2.049,2.12,5.536,8.026,2.976,0.000403572293775319
6.176,6.301,1.946,1.982,2.13,3.709,6.123,2.174,0.00010089307344383
4.453,4.018,2.078,2.276,2.1,2.626,4.374,2.418,2.52232683609574e-05
3.139,3.235,1.898,1.955,2.152,2.434,3.006,2.267,6.30581709023935e-06
2.344,2.305,1.957,2.073,1.841,2.151,2.411,1.868,1.57645427255984e-06
2.11,2.05,2.103,2.236,2.18,2.088,2.099,1.954,3.9411356813996e-07
1.934,2.114,1.947,1.961,2.102,1.941,2.085,1.999,9.85283920349899e-08
2.183,2.07,1.997,1.958,1.943,2.027,2.05,2.076,2.46320980087475e-08
