"Reference1","Reference2","Control385","Control386","Infected769","Infected770","Infected771","Infected772","dilution"
12.119,12.32,5.374,5.046,12.586,12.501,6.676,10.551,0.135489795608401
11.685,11.824,3.773,3.711,12.453,12.499,4.417,8.86,0.0338724489021001
12.411,12.746,3.004,2.819,12.186,12.675,3.241,7.126,0.00846811222552504
11.458,11.739,2.603,2.451,12.325,12.697,2.41,4.599,0.00211702805638126
9.665,10.019,2.512,2.339,10.02,10.544,2.708,3.112,0.000529257014095315
7.687,7.916,2.297,2.193,8.22,8.952,2.272,2.661,0.000132314253523829
5.42,5.82,2.084,2.324,6.125,5.644,2.165,2.481,3.30785633809572e-05
4.006,3.845,2.226,2.366,3.76,4.191,2.363,2.439,8.26964084523929e-06
3.285,3.118,2.388,2.451,3.231,3.223,2.391,2.337,2.06741021130982e-06
2.641,2.668,2.143,2.324,2.412,2.873,2.409,2.452,5.16852552827456e-07
2.421,2.56,2.118,2.299,2.497,2.431,2.515,2.204,1.29213138206864e-07
2.547,2.461,2.356,2.35,2.361,2.309,2.352,2.493,3.2303284551716e-08
