"Reference1","Reference2","Control131","Control132","Infected261","Infected262","Infected263","Infected264","dilution"
13.506,13.667,4.978,4.666,14.107,7.519,9.326,12.601,0.113995994217573
13.951,13.566,3.289,3.281,13.663,5.457,8.614,13.311,0.0284989985543932
12.622,12.853,2.545,2.539,13.241,4.037,5.827,11.605,0.00712474963859831
11.897,12.549,2.312,2.368,12.401,2.461,3.645,10.344,0.00178118740964958
10.568,10.894,1.943,2.014,10.343,2.303,2.486,6.574,0.000445296852412394
7.989,8.922,2.188,1.901,6.984,2.065,2.312,4.102,0.000111324213103099
5.31,5.498,2.129,1.976,5.52,2.166,2.142,2.952,2.78310532757746e-05
3.576,3.754,2.109,1.984,3.526,2.044,2.029,2.367,6.95776331894366e-06
2.524,2.754,2.14,2.101,2.893,2.136,2.034,2.129,1.73944082973592e-06
2.449,2.573,1.919,2.13,2.231,2.132,1.897,2.265,4.34860207433979e-07
2.055,1.949,2.016,1.955,2.298,2.067,1.773,2.034,1.08715051858495e-07
1.99,2.109,2.132,1.834,2.253,2.023,2.007,1.891,2.71787629646237e-08
