"Reference1","Reference2","Control079","Control080","Infected157","Infected158","Infected159","Infected160","dilution"
8.355,8.227,3.197,3.7,7.19,7.739,3.693,7.998,0.117843131395323
8.298,8.582,2.546,2.608,6.074,6.627,2.58,7.372,0.0294607828488309
7.974,8.148,1.881,2.096,3.525,5.474,2.081,5.958,0.00736519571220771
7.401,7.62,1.8,1.932,2.985,3.815,1.826,4.543,0.00184129892805193
6.503,6.383,1.624,1.715,2.092,2.879,1.767,3.229,0.000460324732012982
5.279,5.13,1.852,1.76,1.906,2.276,1.674,2.318,0.000115081183003246
3.839,3.413,1.768,1.842,1.748,1.889,1.599,2.147,2.87702957508114e-05
2.734,2.782,1.736,1.719,1.743,1.831,1.847,1.94,7.19257393770285e-06
2.07,1.968,1.658,1.833,1.758,1.823,1.765,1.709,1.79814348442571e-06
1.914,1.795,1.719,1.896,1.735,1.674,1.894,1.818,4.49535871106428e-07
1.815,1.666,1.654,1.772,1.798,1.772,1.792,1.66,1.12383967776607e-07
1.702,1.906,1.618,1.717,1.828,1.585,1.665,1.493,2.80959919441517e-08
