"Reference1","Reference2","Control109","Control110","Infected217","Infected218","Infected219","Infected220","dilution"
8.83,9.443,4.648,4.487,4.325,7.078,8.945,8.812,0.177309094082747
8.828,8.669,3.474,3.291,3.346,4.971,9.224,8.865,0.0443272735206867
8.669,9.157,2.805,2.559,2.634,3.39,9.164,9.466,0.0110818183801717
8.265,8.64,2.277,2.53,2.401,2.776,7.959,8.399,0.00277045459504292
7.891,7.645,2.414,2.264,2.443,2.581,7.048,7.773,0.00069261364876073
6.613,6.925,2.3,2.33,2.325,2.308,6.126,6.865,0.000173153412190183
5.2,4.596,2.347,2.217,2.22,2.189,4.721,5.036,4.32883530475456e-05
3.392,3.257,2.336,2.181,2.155,2.231,3.381,3.402,1.08220882618864e-05
2.665,2.97,2.152,2.328,2.228,2.097,2.533,2.961,2.7055220654716e-06
2.276,2.23,2.275,2.344,2.208,2.065,2.404,2.381,6.763805163679e-07
2.352,2.197,2.269,2.061,2.322,2.296,2.258,2.613,1.69095129091975e-07
2.251,2.206,2.307,2.193,2.419,2.258,2.249,2.234,4.22737822729938e-08
