"Reference1","Reference2","Control053","Control054","Infected105","Infected106","Infected107","Infected108","dilution"
10.337,9.643,3.228,3.658,3.85,9.249,5.056,3.097,0.0700192101096764
9.965,9.384,2.45,2.444,2.785,8.94,3.374,2.596,0.0175048025274191
9.317,9.411,2.263,2.066,2.189,8.539,2.484,2.127,0.00437620063185478
9.235,8.622,1.724,1.775,1.857,6.696,1.949,1.903,0.00109405015796369
7.198,7.35,1.76,1.844,1.78,4.856,1.857,1.856,0.000273512539490924
5.11,5.732,1.761,1.594,1.809,3.226,1.77,1.888,6.83781348727309e-05
3.569,3.767,1.861,1.653,1.779,2.344,1.81,1.772,1.70945337181827e-05
2.683,2.655,1.722,1.759,1.867,2.012,1.758,1.825,4.27363342954568e-06
2.137,2.084,1.749,1.743,1.778,1.943,1.697,1.725,1.06840835738642e-06
1.911,2.023,1.674,1.806,1.825,1.777,1.746,1.743,2.67102089346605e-07
1.793,1.823,1.879,1.758,1.767,1.756,1.741,1.911,6.67755223366512e-08
1.72,1.843,1.824,1.759,1.7,2.003,1.725,1.84,1.66938805841628e-08
